Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_12_649.jpg;0;1;0;4.708105;113.5994;30.79528;1.496455;100.2535;-0.001374911
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_12_716.jpg;0;1;0;4.742933;113.5498;31.07654;1.504647;100.2198;-0.001406063
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_12_781.jpg;0;1;0;4.789683;113.5;31.35978;1.50488;100.1848;-0.001474322
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_12_849.jpg;0;1;0;4.824703;113.4334;31.74062;1.501424;100.137;-0.001408596
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_12_916.jpg;0;1;0;4.859145;113.3831;32.02884;1.509133;100.1023;-0.001439748
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_12_983.jpg;0;1;0;4.893479;113.3327;32.31906;1.512267;100.0648;-0.001828846
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_048.jpg;0;1;0;4.939985;113.2822;32.61122;1.50637;100.0284;-0.001445044
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_116.jpg;0;1;0;4.974046;113.2145;33.00416;1.51131;99.98117;-0.001471511
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_182.jpg;0;1;0;5.007996;113.1636;33.30083;1.520521;99.94467;-0.001487157
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_249.jpg;0;1;0;5.033278;113.1133;33.59495;1.396899;99.90045;-0.001037083
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_315.jpg;0;1;0;5.013262;113.0463;33.98883;1.304029;99.85529;-0.001341459
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_382.jpg;0;1;0;5.016656;112.9962;34.28466;1.264166;99.81393;-0.0009704632
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_449.jpg;0;1;0;4.994553;112.9294;34.67997;1.251096;99.7579;-0.001360459
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_516.jpg;0;1;0;5.008303;112.8794;34.97676;1.264525;99.72214;-0.001134695
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_582.jpg;0;1;0;4.995921;112.8296;35.27396;1.29341;99.68341;-0.001362189
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_648.jpg;0;1;0;5.008172;112.7799;35.57159;1.339429;99.65567;-0.001524843
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_716.jpg;0;1;0;5.022582;112.714;35.96832;1.405694;99.60294;-0.001468853
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_782.jpg;0;1;0;5.014309;112.6648;36.26632;1.466602;99.57251;-0.001610291
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_849.jpg;0;1;0;5.021255;112.5997;36.66249;1.492013;99.51117;-0.003967057
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_916.jpg;0;1;0;5.039361;112.5514;36.95767;1.42474;99.45908;-0.001408014
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_13_983.jpg;0;1;0;5.010548;112.5033;37.25415;1.392334;99.42923;-0.001519458
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_048.jpg;0;1;0;5.017434;112.4552;37.55076;1.37642;99.37878;-0.0008146617
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_116.jpg;0;1;0;4.987381;112.3915;37.94681;1.382003;99.30072;-0.001660072
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_182.jpg;0;1;0;5.00889;112.3439;38.24418;1.402778;99.25916;-0.001143939
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_249.jpg;0;1;0;4.997869;112.2808;38.64122;1.447385;99.20227;-0.001607502
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_316.jpg;0;1;0;5.008806;112.2338;38.93903;1.487333;99.16309;-0.00132577
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_382.jpg;0;1;0;4.999355;112.1869;39.23748;1.539369;99.1524;-0.002393858
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_449.jpg;0;1;0;5.022029;112.1252;39.63224;1.441376;99.05386;0.0002390522
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_515.jpg;0;1;0;4.985746;112.0791;39.92812;1.3858;99.14746;-0.001219012
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_582.jpg;1.543626;1;0;5.01549;112.0326;40.22487;1.360916;99.14288;-0.001526444
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_648.jpg;4.518076;1;0;5.002814;111.9846;40.52209;1.361283;99.33356;0.002601996
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_716.jpg;7.504938;1;0;5.014097;111.915;40.91665;1.356911;100.2805;0.09182301
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_781.jpg;4.503478;1;0;5.003139;111.8604;41.21163;1.303;101.0512;0.144741
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_849.jpg;1.474803;1;0;5.010636;111.7836;41.60302;1.178748;101.4796;0.2337047
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_915.jpg;0;1;0;4.977868;111.7244;41.89589;1.093722;102.2075;0.2968404
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_14_982.jpg;0;1;0;5.01603;111.6636;42.18948;1.042084;102.26;0.3664127
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_048.jpg;0;1;0;5.003514;111.5821;42.58064;0.9605501;102.2796;0.3829586
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_115.jpg;0;1;0;5.015985;111.52;42.87434;0.9245182;102.252;0.3802937
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_181.jpg;0;1;0;5.020514;111.4577;43.16856;0.9213657;102.2173;0.3626542
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_249.jpg;0;1;0;5.005057;111.3745;43.56157;0.9693383;102.167;0.3174995
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_316.jpg;0;1;0;5.016322;111.3122;43.85698;1.032285;102.1274;0.2615611
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_382.jpg;0;1;0;5.021165;111.25;44.15276;1.114738;102.0825;0.1916825
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_449.jpg;0;1;0;5.005692;111.1673;44.54758;1.253945;102.021;0.08153728
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_515.jpg;0;1;0;5.029109;111.1054;44.84377;1.364616;101.9678;-0.001805429
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_582.jpg;0;1;0;5.007576;111.0424;45.14005;1.476571;101.9674;-0.004544719
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_648.jpg;0;1;0;5.02355;110.9798;45.4353;1.533319;101.9641;359.9933
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_716.jpg;0;1;0;5.028517;110.8982;45.82421;1.329743;101.9283;-0.001636992
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_782.jpg;0;1;0;5.013057;110.8374;46.11717;1.23275;101.8974;-0.001304348
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_848.jpg;0;1;0;5.017459;110.7767;46.41055;1.169157;101.8646;-0.001072083
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_916.jpg;0;1;0;4.987242;110.6958;46.80267;1.134633;101.8191;-0.001221056
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_15_982.jpg;0;1;0;5.008062;110.6352;47.09731;1.141004;101.7878;-0.001078009
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_048.jpg;0;1;0;4.993365;110.5746;47.39238;1.167196;101.7533;-0.001338635
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_115.jpg;1.527628;1;0;5.007577;110.4937;47.78632;1.232015;101.7703;-0.001481039
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_183.jpg;4.492467;1;0;5.024452;110.4314;48.08161;1.289313;102.0468;-0.0003489616
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_249.jpg;1.469038;1;0;5.007026;110.3466;48.47519;1.380362;102.4842;0.009859331
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_316.jpg;0;1;0;5.02567;110.283;48.77043;1.450587;102.5959;0.001358202
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_382.jpg;0;1;0;5.007531;110.2189;49.06586;1.526843;102.6088;-0.001029683
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_449.jpg;0;1;0;5.029538;110.1339;49.45634;1.453218;102.5903;-0.001225786
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_516.jpg;0;1;0;5.013617;110.0699;49.74995;1.427872;102.559;-0.001373388
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_582.jpg;0;1;0;5.017413;110.0059;50.04363;1.416823;102.5184;-0.001136547
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_649.jpg;0;1;0;4.994944;109.9206;50.43586;1.427622;102.4641;-0.001511889
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_715.jpg;0;1;0;5.009057;109.8568;50.73019;1.448105;102.4255;-0.001304182
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_782.jpg;0;1;0;5.020115;109.7931;51.0252;1.484809;102.4098;-0.002148402
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_848.jpg;0;1;0;5.012419;109.7297;51.31941;1.51258;102.3344;-0.001690273
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_916.jpg;0;1;0;5.009586;109.6461;51.70987;1.427343;102.2711;-0.0009862811
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_16_982.jpg;0;1;0;5.013282;109.5835;52.00315;1.372876;102.2346;-0.001347268
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_049.jpg;0;1;0;5.008538;109.5003;52.39483;1.334335;102.1834;-0.00101329
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_115.jpg;-3.016026;1;0;5.023378;109.4389;52.68918;1.327559;101.9759;-0.0007540712
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_182.jpg;-0.01405807;1;0;5.008519;109.3782;52.98419;1.342591;101.7583;-0.001276035
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_249.jpg;1.520604;1;0;5.022258;109.2972;53.37754;1.375788;101.6612;-0.002043429
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_316.jpg;4.508397;1;0;5.014167;109.2353;53.67279;1.417633;101.9319;-0.003482808
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_382.jpg;7.500114;1;0;5.0212;109.1705;53.96704;1.455379;102.5367;0.02752708
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_448.jpg;7.449427;1;0;5.011399;109.1028;54.25935;1.408734;103.4904;0.04550375
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_515.jpg;4.466588;1;0;4.974069;109.0065;54.64631;1.29478;104.598;0.136871
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_581.jpg;1.454747;1;0;5.017445;108.9315;54.93613;1.215689;105.1431;0.2343646
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_649.jpg;0;1;0;5.004992;108.8302;55.32187;1.095687;105.3655;0.3277085
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_716.jpg;3.025224;1;0;5.015606;108.752;55.61082;1.014474;105.5386;0.3947123
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_783.jpg;3.021133;1;0;5.002926;108.6715;55.89923;0.9311911;105.9726;0.4489461
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_848.jpg;0.007208884;1;0;5.006818;108.5624;56.28305;0.831641;106.0812;0.5115277
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_916.jpg;0;1;0;5.014754;108.4806;56.57145;0.7867568;106.0652;0.5145245
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_17_982.jpg;0;1;0;5.016025;108.3986;56.86078;0.7882556;106.0572;0.4947922
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_049.jpg;0;1;0;4.994721;108.289;57.24759;0.8442951;106.0163;0.4384726
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_115.jpg;0;1;0;5.004305;108.2069;57.53801;0.9180914;105.9736;0.3781634
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_182.jpg;0;1;0;5.015714;108.1248;57.82912;1.013884;105.9356;0.2986003
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_248.jpg;0;1;0;4.997517;108.0429;58.12057;1.12624;105.8905;0.2063208
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_316.jpg;0;1;0;5.005616;107.9339;58.50959;1.300166;105.8287;0.06931914
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_382.jpg;0;1;0;5.028865;107.852;58.80123;1.429042;105.7862;-0.004606795
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_449.jpg;0;1;0;5.007921;107.742;59.18814;1.493097;105.791;-0.005275163
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_516.jpg;0;1;0;5.041867;107.6611;59.47603;1.420108;105.7855;-0.002146673
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_582.jpg;0;1;0;5.010538;107.5803;59.76522;1.381769;105.7441;-0.001495859
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_649.jpg;0;1;0;5.016651;107.473;60.15158;1.365317;105.6811;-0.0006982115
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_716.jpg;0;1;0;4.993325;107.3927;60.44128;1.364814;105.7106;-0.001276834
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_782.jpg;0;1;0;5.008896;107.3124;60.73149;1.383825;105.6816;-0.001468839
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_848.jpg;0;1;0;4.998911;107.232;61.02243;1.422471;105.6322;-0.001039576
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_916.jpg;0;1;0;5.01089;107.1253;61.40932;1.464965;105.627;-0.001437384
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_18_982.jpg;0;1;0;5.006647;107.0453;61.70041;1.514556;105.5902;-0.001486499
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_048.jpg;0;1;0;5.012262;106.9657;61.99032;1.477704;105.5558;-0.002129352
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_115.jpg;0;1;0;5.004858;106.8606;62.37457;1.382778;105.5055;-0.001312859
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_182.jpg;0;1;0;5.008834;106.7815;62.66449;1.357877;105.4771;-0.001533181
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_249.jpg;0;1;0;5.023691;106.6762;63.05117;1.347252;105.4026;-0.001284444
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_316.jpg;0;1;0;5.014108;106.5973;63.3419;1.364794;105.3741;-0.001540538
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_382.jpg;0;1;0;5.021388;106.5186;63.63253;1.388868;105.3259;-0.0008795117
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_449.jpg;3.018137;1;0;5.01421;106.4126;64.0206;1.442717;105.4893;-0.002708602
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_516.jpg;6.010933;1;0;5.00534;106.3306;64.31055;1.481868;105.9577;0.01526824
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_581.jpg;3.026353;1;0;5.016204;106.2476;64.59994;1.475263;106.5216;-0.00390089
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_649.jpg;0.03506821;1;0;5.016008;106.1351;64.9843;1.452689;106.8037;-0.001363995
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_715.jpg;0;1;0;5.017201;106.05;65.27325;1.462703;106.8594;-0.0007156688
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_782.jpg;0;1;0;5.01562;105.9647;65.56178;1.473362;106.8195;-0.0004722529
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_849.jpg;1.533816;1;0;5.016719;105.8503;65.9471;1.511432;106.837;-0.001838147
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_916.jpg;4.507605;1;0;4.997113;105.7633;66.23428;1.479816;107.0978;359.9938
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_19_981.jpg;7.494832;1;0;4.971938;105.6735;66.51916;1.379383;107.7104;0.01862959
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_048.jpg;10.50328;1;0;5.008702;105.5779;66.80299;1.301956;108.7246;0.1461542
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_116.jpg;13.51168;1;0;5.010946;105.4429;67.1759;1.067509;110.7218;0.3661903
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_182.jpg;13.49231;1;0;5.052684;105.3329;67.45015;0.778089;112.7874;0.5812666
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_249.jpg;10.49214;1;0;5.002653;105.1755;67.80843;0.3009137;115.1784;0.9614974
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_316.jpg;7.506645;1;0;5.011389;105.0503;68.07322;359.8896;116.5971;1.257603
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_382.jpg;4.523307;1;0;5.007297;104.9221;68.34124;359.7282;117.418;1.306583
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_449.jpg;1.511129;1;0;5.015154;104.745;68.70322;359.8654;117.8875;1.055947
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_516.jpg;0;1;0;5.023903;104.6049;68.97573;0.1738508;118.1045;0.8689753
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_582.jpg;0;1;0;5.011611;104.4627;69.24612;0.4531116;118.1775;0.7005745
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_648.jpg;0;1;0;5.011806;104.2718;69.60605;0.8163475;118.2031;0.471251
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_716.jpg;0;1;0;5.006659;104.1286;69.87553;1.076429;118.1905;0.2883392
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_782.jpg;1.51623;1;0;5.005093;103.985;70.14516;1.339333;118.1988;0.1084065
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_848.jpg;4.524318;1;0;5.016549;103.8398;70.41305;1.563819;118.4221;359.9919
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_916.jpg;7.495839;1;0;5.012941;103.6442;70.76197;1.445075;119.3225;359.9925
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_20_983.jpg;4.48177;1;0;4.987803;103.4974;71.01745;1.247112;120.1486;0.0294022
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_048.jpg;1.47235;1;0;5.011755;103.2963;71.36152;1.102916;120.783;0.1388886
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_116.jpg;0;1;0;5.012291;103.1443;71.61974;1.033236;120.9159;0.2246684
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_182.jpg;3.003732;1;0;5.01792;102.9911;71.87737;0.9872442;121.1421;0.3135318
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_249.jpg;5.990571;1;0;4.96974;102.7825;72.21838;0.9445022;121.8992;0.4722205
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_316.jpg;9.005615;1;0;5.006366;102.6239;72.47061;0.8037075;122.7921;0.5290121
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_381.jpg;11.99908;1;0;4.968589;102.4589;72.71744;0.6277621;124.0234;0.6806086
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_449.jpg;15;1;0;5.006367;102.2299;73.03934;0.3352446;126.4018;0.9565202
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_516.jpg;15;1;0;5.006908;102.0515;73.27268;359.9795;128.4583;1.185862
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_581.jpg;15;1;0;5.002653;101.8652;73.50455;359.8557;130.2776;1.343645
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_649.jpg;15;1;0;5.002014;101.6063;73.81207;0.01592045;132.5307;1.30263
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_716.jpg;15;1;0;5.001575;101.403;74.03533;0.1219406;134.5208;1.192984
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_783.jpg;13.52421;1;0;5.006722;101.1933;74.24789;0.06134133;136.7766;1.126103
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_849.jpg;10.54651;1;0;5.010625;100.9005;74.5174;359.9509;139.3449;1.207998
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_916.jpg;7.532312;1;0;5.017178;100.6723;74.71433;0.02406441;140.7613;1.248925
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_21_982.jpg;7.502581;1;0;5.00491;100.4432;74.90702;359.9799;141.7431;1.144031
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_048.jpg;10.49262;1;0;5.014588;100.2066;75.09325;0.02071428;142.8399;1.10276
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_116.jpg;13.47313;1;0;5.00979;99.88388;75.32951;0.01205134;144.7759;1.159178
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_182.jpg;15;1;0;5.009346;99.63693;75.49948;0.007014177;146.5301;1.170589
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_249.jpg;15;1;0;5.008776;99.29994;75.71486;0.0128835;149.0665;1.158843
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_316.jpg;15;1;0;5.008077;99.04127;75.86652;0.01467285;151.0203;1.168463
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_383.jpg;15;1;0;5.007492;98.77798;76.00964;0.00667032;153.0003;1.177813
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_449.jpg;11.98603;0.9006625;0;5.013854;98.42004;76.18768;0.01244573;155.4284;1.188353
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_516.jpg;8.970401;0.6996208;0;5.006797;98.1479;76.31362;0.008100444;157.0298;1.110293
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_582.jpg;5.962236;0.7026343;0;5.0038;97.87196;76.43066;0.0032707;158.3004;1.117656
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_648.jpg;2.977674;0.9016052;0;5.00713;97.50039;76.57957;0.004664753;159.381;1.094031
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_716.jpg;0.0025215;1;0;5.010053;97.21964;76.68764;0.02059318;159.7654;1.05233
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_782.jpg;0;1;0;5.012066;96.93776;76.79387;0.05333106;159.9124;0.9949725
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_848.jpg;0;1;0;5.011518;96.65464;76.89885;0.1257692;159.9668;0.937951
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_915.jpg;0;1;0;5.011115;96.27559;77.03825;0.2941369;159.9868;0.8447955
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_22_982.jpg;0;1;0;5.017248;95.99058;77.14291;0.455545;159.9894;0.7439327
C:\Users\jabil\Desktop\udacity_robotics\IMG\robocam_2021_10_06_11_16_23_048.jpg;0;1;0;5.016785;95.70583;77.24763;0.614964;159.9755;0.6085387
